,date,pollution,dew,temp,press,wnd_spd,snow,rain,annot
6204,2010-09-17 12:00:00,21.0,15.0,16.0,1013.0,9.39,0,16,clean
6205,2010-09-17 13:00:00,13.0,25.5,16.0,1013.0,12.52,0,17,random
6206,2010-09-17 14:00:00,24.0,14.0,15.0,1013.0,16.54,0,18,clean
6207,2010-09-17 15:00:00,33.0,14.0,15.0,1013.0,19.67,0,19,clean
6208,2010-09-17 16:00:00,9.0,14.0,15.0,1014.0,21.46,0,20,clean
6209,2010-09-17 17:00:00,26.0,13.0,15.0,1014.0,1.79,0,21,clean
6210,2010-09-17 18:00:00,30.0,13.0,14.0,1014.0,1.79,0,22,clean
6211,2010-09-17 19:00:00,14.0,-30.5,14.0,1014.0,0.89,0,23,random
6212,2010-09-17 20:00:00,12.0,13.0,14.0,1015.0,1.78,0,24,clean
6213,2010-09-17 21:00:00,8.0,0.0,14.0,1015.0,0.89,0,25,random
6214,2010-09-17 22:00:00,6.0,15.5,14.0,1015.0,2.68,0,26,random
6215,2010-09-17 23:00:00,31.0,12.0,14.0,1015.0,4.47,0,27,clean
6216,2010-09-18 00:00:00,26.0,-20.5,14.0,1015.0,7.6,0,28,random
6217,2010-09-18 01:00:00,20.0,12.0,14.0,1015.0,9.39,0,29,clean
6218,2010-09-18 02:00:00,19.0,12.0,14.0,1014.0,0.89,0,30,clean
6219,2010-09-18 03:00:00,16.0,12.0,14.0,1014.0,1.34,0,31,clean
6220,2010-09-18 04:00:00,17.0,12.0,13.0,1014.0,1.79,0,32,clean
6221,2010-09-18 05:00:00,14.0,12.0,13.0,1014.0,1.79,0,33,clean
6222,2010-09-18 06:00:00,12.0,12.0,13.0,1014.0,3.58,0,34,clean
6223,2010-09-18 07:00:00,5.0,25.5,13.0,1015.0,5.37,0,35,random
6224,2010-09-18 08:00:00,20.0,12.0,13.0,1015.0,8.5,0,36,clean
6225,2010-09-18 09:00:00,5.0,15.5,14.0,1015.0,11.63,0,0,random
6226,2010-09-18 10:00:00,20.0,12.0,14.0,1016.0,14.76,0,1,clean
6227,2010-09-18 11:00:00,23.0,12.0,14.0,1015.0,3.13,0,2,clean
6228,2010-09-18 12:00:00,33.0,13.0,15.0,1015.0,4.02,0,3,clean
6229,2010-09-18 13:00:00,21.0,13.0,16.0,1015.0,1.79,0,0,clean
6230,2010-09-18 14:00:00,3.0,-30.5,17.0,1014.0,1.79,0,0,random
6231,2010-09-18 15:00:00,6.0,13.0,18.0,1014.0,1.79,0,0,clean
6232,2010-09-18 16:00:00,27.0,14.0,19.0,1014.0,4.92,0,0,clean
6233,2010-09-18 17:00:00,23.0,15.5,18.0,1014.0,8.05,0,0,random
6234,2010-09-18 18:00:00,35.0,13.0,17.0,1014.0,11.18,0,0,clean
6235,2010-09-18 19:00:00,48.0,13.0,16.0,1015.0,0.89,0,0,clean
6236,2010-09-18 20:00:00,54.0,13.0,16.0,1015.0,1.78,0,0,clean
6237,2010-09-18 21:00:00,44.0,15.5,15.0,1016.0,1.79,0,0,random
6238,2010-09-18 22:00:00,44.0,14.0,16.0,1015.0,4.92,0,0,clean
6239,2010-09-18 23:00:00,24.0,14.0,16.0,1016.0,6.71,0,0,clean
6240,2010-09-19 00:00:00,34.0,14.0,16.0,1015.0,8.5,0,1,clean
6241,2010-09-19 01:00:00,45.0,14.0,15.0,1015.0,1.79,0,2,clean
6242,2010-09-19 02:00:00,54.0,14.0,15.0,1015.0,2.68,0,3,clean
6243,2010-09-19 03:00:00,55.0,14.0,15.0,1014.0,0.89,0,0,clean
6244,2010-09-19 04:00:00,55.0,13.0,15.0,1014.0,1.79,0,0,clean
6245,2010-09-19 05:00:00,55.0,14.0,15.0,1014.0,1.79,0,0,clean
6246,2010-09-19 06:00:00,55.0,14.0,15.0,1014.0,3.58,0,0,clean
6247,2010-09-19 07:00:00,84.0,15.0,16.0,1014.0,5.37,0,0,clean
6248,2010-09-19 08:00:00,106.0,15.0,17.0,1014.0,8.5,0,0,clean
6249,2010-09-19 09:00:00,73.0,15.0,19.0,1015.0,10.29,0,0,clean
6250,2010-09-19 10:00:00,87.0,15.0,20.0,1015.0,12.08,0,0,clean
6251,2010-09-19 11:00:00,118.0,15.0,20.0,1014.0,0.89,0,0,clean
6252,2010-09-19 12:00:00,138.0,15.0,21.0,1014.0,1.79,0,0,clean
6253,2010-09-19 13:00:00,118.0,25.5,24.0,1012.0,1.79,0,0,random
6254,2010-09-19 14:00:00,79.0,13.0,25.0,1012.0,3.13,0,0,clean
6255,2010-09-19 15:00:00,70.0,13.0,24.0,1011.0,4.92,0,0,clean
6256,2010-09-19 16:00:00,49.0,13.0,24.0,1011.0,8.05,0,0,clean
6257,2010-09-19 17:00:00,37.0,13.0,23.0,1011.0,12.07,0,0,clean
6258,2010-09-19 18:00:00,47.0,12.0,22.0,1010.0,15.2,0,0,clean
6259,2010-09-19 19:00:00,0.0,12.0,22.0,1011.0,16.99,0,0,clean
6260,2010-09-19 20:00:00,0.0,14.0,20.0,1011.0,0.89,0,0,clean
6261,2010-09-19 21:00:00,0.0,14.0,20.0,1011.0,1.78,0,0,clean
6262,2010-09-19 22:00:00,0.0,15.0,18.0,1011.0,2.67,0,0,clean
6263,2010-09-19 23:00:00,0.0,15.0,20.0,1011.0,1.79,0,0,clean
6264,2010-09-20 00:00:00,84.0,15.0,18.0,1011.0,3.58,0,0,clean
6265,2010-09-20 01:00:00,91.0,15.0,17.0,1011.0,4.47,0,0,clean
6266,2010-09-20 02:00:00,82.0,-30.5,17.0,1011.0,5.36,0,0,random
6267,2010-09-20 03:00:00,76.0,25.5,17.0,1011.0,1.79,0,0,random
6268,2010-09-20 04:00:00,129.0,15.0,17.0,1011.0,0.89,0,0,clean
6269,2010-09-20 05:00:00,147.0,15.0,17.0,1011.0,1.78,0,0,clean
6270,2010-09-20 06:00:00,115.0,15.0,16.0,1011.0,0.89,0,0,clean
6271,2010-09-20 07:00:00,121.0,15.0,17.0,1012.0,1.79,0,0,clean
6272,2010-09-20 08:00:00,109.0,15.0,18.0,1012.0,3.58,0,0,clean
6273,2010-09-20 09:00:00,99.0,15.0,19.0,1013.0,5.37,0,0,clean
6274,2010-09-20 10:00:00,121.0,15.0,19.0,1013.0,7.16,0,0,clean
6275,2010-09-20 11:00:00,119.0,15.0,19.0,1013.0,8.95,0,0,clean
6276,2010-09-20 12:00:00,124.0,15.0,19.0,1013.0,10.74,0,1,clean
6277,2010-09-20 13:00:00,143.0,15.5,19.0,1012.0,13.87,0,0,random
6278,2010-09-20 14:00:00,128.0,15.0,19.0,1012.0,1.79,0,1,clean
6279,2010-09-20 15:00:00,106.0,15.0,19.0,1012.0,3.13,0,0,clean
6280,2010-09-20 16:00:00,101.0,16.0,19.0,1012.0,4.92,0,0,clean
6281,2010-09-20 17:00:00,57.0,15.0,18.0,1012.0,8.05,0,0,clean
6282,2010-09-20 18:00:00,48.0,0.0,18.0,1013.0,12.07,0,0,random
6283,2010-09-20 19:00:00,34.0,15.0,17.0,1013.0,13.86,0,1,clean
6284,2010-09-20 20:00:00,35.0,15.0,17.0,1014.0,15.65,0,2,clean
6285,2010-09-20 21:00:00,52.0,15.0,16.0,1015.0,18.78,0,3,clean
6286,2010-09-20 22:00:00,56.0,15.0,16.0,1014.0,22.8,0,4,clean
6287,2010-09-20 23:00:00,49.0,15.0,16.0,1014.0,25.93,0,5,clean
6288,2010-09-21 00:00:00,28.0,15.0,16.0,1015.0,29.06,0,6,clean
6289,2010-09-21 01:00:00,20.0,14.0,15.0,1014.0,34.87,0,7,clean
6290,2010-09-21 02:00:00,11.0,13.0,15.0,1015.0,42.92,0,8,clean
6291,2010-09-21 03:00:00,1.0,13.0,14.0,1015.0,48.73,0,9,clean
6292,2010-09-21 04:00:00,4.0,12.0,13.0,1016.0,55.88,0,10,clean
6293,2010-09-21 05:00:00,0.0,-30.5,13.0,1018.0,61.69,0,11,random
6294,2010-09-21 06:00:00,0.0,11.0,13.0,1018.0,67.5,0,0,clean
6295,2010-09-21 07:00:00,0.0,11.0,13.0,1020.0,4.02,0,1,clean
6296,2010-09-21 08:00:00,0.0,11.0,13.0,1020.0,3.13,0,2,clean
6297,2010-09-21 09:00:00,0.0,-30.5,14.0,1021.0,1.79,0,3,random
6298,2010-09-21 10:00:00,0.0,10.0,14.0,1022.0,3.13,0,4,clean
6299,2010-09-21 11:00:00,0.0,11.0,14.0,1023.0,4.02,0,5,clean
6300,2010-09-21 12:00:00,0.0,11.0,13.0,1023.0,8.04,0,6,clean
6301,2010-09-21 13:00:00,0.0,11.0,15.0,1023.0,3.13,0,0,clean
6302,2010-09-21 14:00:00,0.0,-20.5,17.0,1022.0,6.26,0,0,random
6303,2010-09-21 15:00:00,0.0,10.0,18.0,1022.0,9.39,0,0,clean
6304,2010-09-21 16:00:00,0.0,10.0,17.0,1022.0,3.13,0,0,clean
6305,2010-09-21 17:00:00,0.0,10.0,17.0,1023.0,0.45,0,0,clean
6306,2010-09-21 18:00:00,0.0,10.0,17.0,1023.0,3.13,0,0,clean
6307,2010-09-21 19:00:00,0.0,10.0,16.0,1023.0,4.92,0,0,clean
6308,2010-09-21 20:00:00,0.0,10.0,16.0,1024.0,8.05,0,0,clean
6309,2010-09-21 21:00:00,0.0,15.5,15.0,1024.0,1.79,0,0,random
6310,2010-09-21 22:00:00,0.0,11.0,13.0,1025.0,0.89,0,0,clean
6311,2010-09-21 23:00:00,0.0,11.0,14.0,1025.0,3.13,0,0,clean
6312,2010-09-22 00:00:00,0.0,11.0,13.0,1025.0,6.26,0,0,clean
6313,2010-09-22 01:00:00,0.0,9.0,10.0,1025.0,8.05,0,0,clean
6314,2010-09-22 02:00:00,0.0,10.0,11.0,1025.0,9.84,0,0,clean
6315,2010-09-22 03:00:00,0.0,8.0,9.0,1025.0,12.97,0,0,clean
6316,2010-09-22 04:00:00,0.0,6.0,8.0,1025.0,16.1,0,0,clean
6317,2010-09-22 05:00:00,0.0,7.0,8.0,1025.0,17.89,0,0,clean
6318,2010-09-22 06:00:00,0.0,-20.5,7.0,1026.0,18.78,0,0,random
6319,2010-09-22 07:00:00,0.0,8.0,10.0,1026.0,0.89,0,0,clean
6320,2010-09-22 08:00:00,0.0,-20.5,14.0,1026.0,2.68,0,0,random
6321,2010-09-22 09:00:00,0.0,2.0,16.0,1026.0,1.79,0,0,clean
6322,2010-09-22 10:00:00,0.0,3.0,18.0,1026.0,1.79,0,0,clean
6323,2010-09-22 11:00:00,0.0,-20.5,19.0,1025.0,5.81,0,0,random
6324,2010-09-22 12:00:00,0.0,-2.0,20.0,1024.0,9.83,0,0,clean
6325,2010-09-22 13:00:00,0.0,-30.5,21.0,1023.0,13.85,0,0,random
6326,2010-09-22 14:00:00,0.0,-20.5,22.0,1021.0,18.77,0,0,random
6327,2010-09-22 15:00:00,0.0,-20.5,22.0,1020.0,4.92,0,0,random
6328,2010-09-22 16:00:00,0.0,-3.0,22.0,1020.0,4.02,0,0,clean
6329,2010-09-22 17:00:00,0.0,0.0,22.0,1019.0,4.92,0,0,clean
6330,2010-09-22 18:00:00,0.0,1.0,19.0,1019.0,8.94,0,0,clean
6331,2010-09-22 19:00:00,0.0,3.0,17.0,1020.0,12.96,0,0,clean
6332,2010-09-22 20:00:00,0.0,5.0,16.0,1020.0,16.09,0,0,clean
6333,2010-09-22 21:00:00,0.0,4.0,17.0,1020.0,20.11,0,0,clean
6334,2010-09-22 22:00:00,0.0,15.5,13.0,1020.0,0.89,0,0,random
6335,2010-09-22 23:00:00,0.0,-20.5,11.0,1020.0,0.89,0,0,random
6336,2010-09-23 00:00:00,0.0,-20.5,10.0,1020.0,0.89,0,0,random
6337,2010-09-23 01:00:00,0.0,7.0,9.0,1020.0,1.79,0,0,clean
6338,2010-09-23 02:00:00,0.0,8.0,10.0,1020.0,2.68,0,0,clean
6339,2010-09-23 03:00:00,0.0,7.0,9.0,1020.0,4.47,0,0,clean
6340,2010-09-23 04:00:00,0.0,7.0,10.0,1020.0,8.49,0,0,clean
6341,2010-09-23 05:00:00,0.0,7.0,9.0,1020.0,11.62,0,0,clean
6342,2010-09-23 06:00:00,0.0,15.5,9.0,1020.0,13.41,0,0,random
6343,2010-09-23 07:00:00,0.0,7.0,11.0,1020.0,16.54,0,0,clean
6344,2010-09-23 08:00:00,0.0,8.0,15.0,1020.0,19.67,0,0,clean
6345,2010-09-23 09:00:00,0.0,7.0,18.0,1020.0,23.69,0,0,clean
6346,2010-09-23 10:00:00,0.0,8.0,20.0,1020.0,1.79,0,0,clean
6347,2010-09-23 11:00:00,0.0,8.0,22.0,1020.0,1.79,0,0,clean
6348,2010-09-23 12:00:00,0.0,-20.5,24.0,1019.0,0.89,0,0,random
6349,2010-09-23 13:00:00,0.0,4.0,24.0,1018.0,1.78,0,0,clean
6350,2010-09-23 14:00:00,0.0,0.0,25.0,1017.0,3.13,0,0,random
6351,2010-09-23 15:00:00,0.0,8.0,25.0,1017.0,7.15,0,0,clean
6352,2010-09-23 16:00:00,0.0,7.0,25.0,1016.0,11.17,0,0,clean
6353,2010-09-23 17:00:00,0.0,7.0,23.0,1016.0,14.3,0,0,clean
6354,2010-09-23 18:00:00,0.0,0.0,21.0,1016.0,17.43,0,0,random
6355,2010-09-23 19:00:00,0.0,10.0,18.0,1017.0,20.56,0,0,clean
6356,2010-09-23 20:00:00,0.0,10.0,17.0,1017.0,24.58,0,0,clean
6357,2010-09-23 21:00:00,0.0,10.0,16.0,1018.0,26.37,0,0,clean
6358,2010-09-23 22:00:00,0.0,11.0,15.0,1018.0,29.5,0,0,clean
6359,2010-09-23 23:00:00,0.0,11.0,14.0,1018.0,31.29,0,0,clean
6360,2010-09-24 00:00:00,0.0,10.0,13.0,1018.0,0.89,0,0,clean
6361,2010-09-24 01:00:00,0.0,10.0,12.0,1019.0,1.79,0,0,clean
6362,2010-09-24 02:00:00,0.0,15.5,13.0,1019.0,3.58,0,0,random
6363,2010-09-24 03:00:00,0.0,-30.5,12.0,1019.0,0.89,0,0,random
6364,2010-09-24 04:00:00,0.0,10.0,12.0,1018.0,0.89,0,0,clean
6365,2010-09-24 05:00:00,0.0,10.0,11.0,1018.0,1.78,0,0,clean
6366,2010-09-24 06:00:00,0.0,10.0,12.0,1018.0,2.67,0,0,clean
6367,2010-09-24 07:00:00,0.0,11.0,12.0,1019.0,0.89,0,0,clean
6368,2010-09-24 08:00:00,0.0,13.0,15.0,1019.0,1.79,0,0,clean
6369,2010-09-24 09:00:00,0.0,12.0,17.0,1019.0,3.58,0,0,clean
6370,2010-09-24 10:00:00,0.0,12.0,18.0,1019.0,1.79,0,0,clean
6371,2010-09-24 11:00:00,0.0,12.0,20.0,1018.0,3.58,0,0,clean
6372,2010-09-24 12:00:00,0.0,13.0,21.0,1017.0,1.79,0,0,clean
6373,2010-09-24 13:00:00,0.0,15.5,22.0,1016.0,3.58,0,0,random
6374,2010-09-24 14:00:00,0.0,8.0,24.0,1015.0,4.92,0,0,clean
6375,2010-09-24 15:00:00,0.0,8.0,25.0,1015.0,4.92,0,0,clean
6376,2010-09-24 16:00:00,0.0,10.0,24.0,1015.0,8.94,0,0,clean
6377,2010-09-24 17:00:00,0.0,9.0,23.0,1015.0,12.96,0,0,clean
6378,2010-09-24 18:00:00,0.0,9.0,21.0,1015.0,16.98,0,0,clean
6379,2010-09-24 19:00:00,0.0,9.0,19.0,1015.0,18.77,0,0,clean
6380,2010-09-24 20:00:00,0.0,0.0,18.0,1016.0,21.9,0,0,random
6381,2010-09-24 21:00:00,0.0,7.0,18.0,1016.0,25.92,0,0,clean
6382,2010-09-24 22:00:00,0.0,0.0,17.0,1017.0,29.94,0,0,random
6383,2010-09-24 23:00:00,0.0,8.0,16.0,1017.0,33.07,0,0,clean
6384,2010-09-25 00:00:00,0.0,8.0,16.0,1017.0,36.2,0,0,clean
6385,2010-09-25 01:00:00,0.0,9.0,14.0,1017.0,37.99,0,0,clean
6386,2010-09-25 02:00:00,0.0,9.0,13.0,1017.0,39.78,0,0,clean
6387,2010-09-25 03:00:00,0.0,9.0,12.0,1017.0,40.67,0,0,clean
6388,2010-09-25 04:00:00,0.0,9.0,11.0,1016.0,0.89,0,0,clean
6389,2010-09-25 05:00:00,0.0,9.0,11.0,1017.0,1.78,0,0,clean
6390,2010-09-25 06:00:00,0.0,9.0,11.0,1016.0,2.67,0,0,clean
6391,2010-09-25 07:00:00,0.0,25.5,12.0,1017.0,3.56,0,0,random
6392,2010-09-25 08:00:00,0.0,15.5,13.0,1017.0,0.89,0,0,random
6393,2010-09-25 09:00:00,0.0,12.0,15.0,1017.0,0.89,0,0,clean
6394,2010-09-25 10:00:00,0.0,15.5,17.0,1017.0,1.79,0,0,random
6395,2010-09-25 11:00:00,0.0,12.0,19.0,1017.0,3.58,0,0,clean
6396,2010-09-25 12:00:00,0.0,12.0,19.0,1016.0,6.71,0,0,clean
6397,2010-09-25 13:00:00,0.0,12.0,20.0,1015.0,10.73,0,0,clean
6398,2010-09-25 14:00:00,0.0,0.0,21.0,1014.0,12.52,0,0,random
6399,2010-09-25 15:00:00,0.0,12.0,22.0,1014.0,17.44,0,0,clean
6400,2010-09-25 16:00:00,0.0,12.0,21.0,1013.0,21.46,0,0,clean
6401,2010-09-25 17:00:00,0.0,12.0,21.0,1013.0,25.48,0,0,clean
6402,2010-09-25 18:00:00,0.0,12.0,19.0,1013.0,29.5,0,0,clean
6403,2010-09-25 19:00:00,0.0,13.0,17.0,1015.0,0.89,0,0,clean
6404,2010-09-25 20:00:00,0.0,13.0,19.0,1016.0,3.13,0,0,clean
6405,2010-09-25 21:00:00,0.0,25.5,17.0,1016.0,4.02,0,1,random
6406,2010-09-25 22:00:00,0.0,0.0,16.0,1016.0,0.89,0,0,random
6407,2010-09-25 23:00:00,0.0,0.0,16.0,1016.0,1.78,0,0,random
6408,2010-09-26 00:00:00,0.0,13.0,14.0,1017.0,0.89,0,0,clean
6409,2010-09-26 01:00:00,0.0,14.0,15.0,1017.0,1.34,0,0,clean
6410,2010-09-26 02:00:00,0.0,-30.5,14.0,1017.0,1.79,0,0,random
6411,2010-09-26 03:00:00,0.0,14.0,15.0,1017.0,3.58,0,0,clean
6412,2010-09-26 04:00:00,0.0,14.0,15.0,1018.0,4.47,0,0,clean
6413,2010-09-26 05:00:00,0.0,25.5,14.0,1018.0,7.6,0,0,random
6414,2010-09-26 06:00:00,0.0,12.0,13.0,1019.0,9.39,0,0,clean
6415,2010-09-26 07:00:00,0.0,11.0,12.0,1019.0,1.79,0,0,clean
6416,2010-09-26 08:00:00,0.0,13.0,14.0,1020.0,0.89,0,0,clean
6417,2010-09-26 09:00:00,0.0,9.0,18.0,1020.0,1.78,0,0,clean
6418,2010-09-26 10:00:00,0.0,3.0,20.0,1020.0,3.13,0,0,clean
6419,2010-09-26 11:00:00,0.0,25.5,22.0,1019.0,6.26,0,0,random
6420,2010-09-26 12:00:00,0.0,-20.5,23.0,1019.0,8.05,0,0,random
6421,2010-09-26 13:00:00,0.0,0.0,24.0,1018.0,12.07,0,0,clean
6422,2010-09-26 14:00:00,0.0,-1.0,24.0,1017.0,16.09,0,0,clean
6423,2010-09-26 15:00:00,0.0,-1.0,24.0,1016.0,1.79,0,0,clean
6424,2010-09-26 16:00:00,0.0,-2.0,24.0,1015.0,3.13,0,0,clean
6425,2010-09-26 17:00:00,0.0,-2.0,24.0,1015.0,1.79,0,0,clean
6426,2010-09-26 18:00:00,0.0,2.0,21.0,1015.0,6.71,0,0,clean
6427,2010-09-26 19:00:00,0.0,4.0,17.0,1015.0,9.84,0,0,clean
6428,2010-09-26 20:00:00,0.0,6.0,16.0,1015.0,12.97,0,0,clean
6429,2010-09-26 21:00:00,0.0,6.0,16.0,1015.0,16.1,0,0,clean
6430,2010-09-26 22:00:00,0.0,7.0,15.0,1015.0,17.89,0,0,clean
6431,2010-09-26 23:00:00,0.0,8.0,18.0,1015.0,21.02,0,0,clean
6432,2010-09-27 00:00:00,0.0,8.0,15.0,1014.0,24.15,0,0,clean
6433,2010-09-27 01:00:00,0.0,9.0,14.0,1014.0,27.28,0,0,clean
6434,2010-09-27 02:00:00,0.0,9.0,11.0,1014.0,3.13,0,0,clean
6435,2010-09-27 03:00:00,0.0,9.0,10.0,1014.0,4.92,0,0,clean
6436,2010-09-27 04:00:00,0.0,8.0,10.0,1014.0,8.05,0,0,clean
6437,2010-09-27 05:00:00,0.0,8.0,11.0,1015.0,0.89,0,0,clean
6438,2010-09-27 06:00:00,0.0,8.0,11.0,1015.0,1.78,0,0,clean
6439,2010-09-27 07:00:00,0.0,8.0,12.0,1016.0,1.79,0,0,clean
6440,2010-09-27 08:00:00,0.0,1.0,18.0,1016.0,8.05,0,0,clean
6441,2010-09-27 09:00:00,0.0,-20.5,19.0,1017.0,16.1,0,0,random
6442,2010-09-27 10:00:00,0.0,-2.0,20.0,1017.0,24.15,0,0,clean
6443,2010-09-27 11:00:00,0.0,-1.0,21.0,1017.0,29.07,0,0,clean
6444,2010-09-27 12:00:00,0.0,-3.0,21.0,1017.0,37.12,0,0,clean
6445,2010-09-27 13:00:00,0.0,-3.0,21.0,1016.0,45.17,0,0,clean
6446,2010-09-27 14:00:00,0.0,0.0,22.0,1016.0,53.22,0,0,random
6447,2010-09-27 15:00:00,0.0,-4.0,22.0,1016.0,61.27,0,0,clean
6448,2010-09-27 16:00:00,45.0,-4.0,22.0,1016.0,70.21,0,0,clean
6449,2010-09-27 17:00:00,0.0,-4.0,21.0,1016.0,79.15,0,0,clean
6450,2010-09-27 18:00:00,0.0,0.0,20.0,1017.0,86.3,0,0,random
6451,2010-09-27 19:00:00,0.0,-3.0,19.0,1018.0,92.11,0,0,clean
6452,2010-09-27 20:00:00,0.0,-2.0,18.0,1019.0,97.03,0,0,clean
6453,2010-09-27 21:00:00,0.0,-2.0,16.0,1020.0,101.95,0,0,clean
6454,2010-09-27 22:00:00,0.0,-30.5,17.0,1021.0,110.89,0,0,random
6455,2010-09-27 23:00:00,0.0,-4.0,16.0,1022.0,118.94,0,0,clean
6456,2010-09-28 00:00:00,0.0,-30.5,14.0,1023.0,123.86,0,0,random
6457,2010-09-28 01:00:00,0.0,-20.5,12.0,1023.0,125.65,0,0,random
6458,2010-09-28 02:00:00,0.0,-3.0,13.0,1024.0,129.67,0,0,clean
6459,2010-09-28 03:00:00,0.0,-1.0,9.0,1024.0,132.8,0,0,clean
6460,2010-09-28 04:00:00,0.0,0.0,10.0,1025.0,1.79,0,0,clean
6461,2010-09-28 05:00:00,0.0,0.0,10.0,1026.0,4.92,0,0,clean
6462,2010-09-28 06:00:00,0.0,-1.0,10.0,1027.0,8.94,0,0,clean
6463,2010-09-28 07:00:00,0.0,25.5,11.0,1028.0,13.86,0,0,random
6464,2010-09-28 08:00:00,0.0,-1.0,12.0,1028.0,19.67,0,0,clean
6465,2010-09-28 09:00:00,0.0,-1.0,14.0,1028.0,24.59,0,0,clean
6466,2010-09-28 10:00:00,0.0,-1.0,15.0,1028.0,28.61,0,0,clean
6467,2010-09-28 11:00:00,0.0,-30.5,16.0,1027.0,4.02,0,0,random
6468,2010-09-28 12:00:00,0.0,0.0,17.0,1026.0,3.13,0,0,clean
6469,2010-09-28 13:00:00,0.0,-2.0,18.0,1025.0,1.79,0,0,clean
6470,2010-09-28 14:00:00,0.0,-2.0,19.0,1024.0,1.79,0,0,clean
6471,2010-09-28 15:00:00,0.0,-1.0,19.0,1023.0,0.89,0,0,clean
6472,2010-09-28 16:00:00,0.0,-2.0,19.0,1023.0,3.13,0,0,clean
6473,2010-09-28 17:00:00,0.0,-3.0,18.0,1023.0,6.26,0,0,clean
6474,2010-09-28 18:00:00,0.0,0.0,15.0,1023.0,9.39,0,0,clean
6475,2010-09-28 19:00:00,0.0,2.0,12.0,1024.0,11.18,0,0,clean
6476,2010-09-28 20:00:00,0.0,3.0,12.0,1024.0,12.07,0,0,clean
6477,2010-09-28 21:00:00,0.0,5.0,10.0,1024.0,0.89,0,0,clean
6478,2010-09-28 22:00:00,0.0,6.0,9.0,1024.0,1.78,0,0,clean
6479,2010-09-28 23:00:00,0.0,5.0,8.0,1024.0,2.67,0,0,clean
6480,2010-09-29 00:00:00,0.0,5.0,8.0,1024.0,3.56,0,0,clean
6481,2010-09-29 01:00:00,0.0,5.0,8.0,1024.0,4.45,0,0,clean
6482,2010-09-29 02:00:00,0.0,5.0,7.0,1024.0,0.89,0,0,clean
6483,2010-09-29 03:00:00,0.0,5.0,7.0,1024.0,1.78,0,0,clean
6484,2010-09-29 04:00:00,0.0,5.0,7.0,1023.0,0.45,0,0,clean
6485,2010-09-29 05:00:00,0.0,5.0,6.0,1023.0,0.9,0,0,clean
6486,2010-09-29 06:00:00,0.0,5.0,6.0,1023.0,0.89,0,0,clean
6487,2010-09-29 07:00:00,0.0,-30.5,7.0,1024.0,1.78,0,0,random
6488,2010-09-29 08:00:00,0.0,0.0,10.0,1024.0,3.57,0,0,random
6489,2010-09-29 09:00:00,0.0,7.0,12.0,1023.0,0.45,0,0,clean
6490,2010-09-29 10:00:00,0.0,-20.5,14.0,1023.0,1.34,0,0,random
6491,2010-09-29 11:00:00,0.0,6.0,16.0,1022.0,2.23,0,0,clean
6492,2010-09-29 12:00:00,0.0,6.0,18.0,1021.0,1.79,0,0,clean
6493,2010-09-29 13:00:00,0.0,5.0,19.0,1020.0,1.79,0,0,clean
6494,2010-09-29 14:00:00,0.0,5.0,20.0,1019.0,3.13,0,0,clean
6495,2010-09-29 15:00:00,0.0,5.0,21.0,1018.0,6.26,0,0,clean
6496,2010-09-29 16:00:00,0.0,4.0,21.0,1018.0,10.28,0,0,clean
6497,2010-09-29 17:00:00,0.0,5.0,20.0,1018.0,13.41,0,0,clean
6498,2010-09-29 18:00:00,0.0,7.0,17.0,1018.0,15.2,0,0,clean
6499,2010-09-29 19:00:00,0.0,-20.5,14.0,1018.0,16.99,0,0,random
6500,2010-09-29 20:00:00,0.0,15.5,14.0,1019.0,0.89,0,0,random
6501,2010-09-29 21:00:00,0.0,9.0,12.0,1019.0,0.89,0,0,clean
6502,2010-09-29 22:00:00,0.0,9.0,12.0,1019.0,0.89,0,0,clean
6503,2010-09-29 23:00:00,0.0,15.5,10.0,1019.0,1.79,0,0,random
6504,2010-09-30 00:00:00,0.0,9.0,10.0,1019.0,0.89,0,0,clean
6505,2010-09-30 01:00:00,0.0,9.0,10.0,1019.0,0.89,0,0,clean
6506,2010-09-30 02:00:00,0.0,8.0,9.0,1019.0,1.34,0,0,clean
6507,2010-09-30 03:00:00,0.0,15.5,9.0,1019.0,0.89,0,0,random
6508,2010-09-30 04:00:00,0.0,8.0,9.0,1019.0,2.68,0,0,clean
6509,2010-09-30 05:00:00,0.0,8.0,8.0,1019.0,4.47,0,0,clean
6510,2010-09-30 06:00:00,0.0,15.5,8.0,1019.0,0.45,0,0,random
6511,2010-09-30 07:00:00,0.0,15.5,9.0,1019.0,0.89,0,0,random
6512,2010-09-30 08:00:00,0.0,10.0,12.0,1020.0,4.02,0,0,clean
6513,2010-09-30 09:00:00,0.0,10.0,15.0,1020.0,5.81,0,0,clean
6514,2010-09-30 10:00:00,0.0,9.0,17.0,1019.0,0.89,0,0,clean
6515,2010-09-30 11:00:00,0.0,9.0,19.0,1020.0,1.79,0,0,clean
6516,2010-09-30 12:00:00,0.0,9.0,21.0,1018.0,0.89,0,0,clean
6517,2010-09-30 13:00:00,0.0,10.0,23.0,1018.0,1.78,0,0,clean
6518,2010-09-30 14:00:00,0.0,10.0,24.0,1017.0,1.79,0,0,clean
6519,2010-09-30 15:00:00,0.0,10.0,25.0,1016.0,4.92,0,0,clean
6520,2010-09-30 16:00:00,0.0,-20.5,24.0,1016.0,8.05,0,0,random
