date,dew,pollution,temp,press,wnd_dir,wnd_spd,snow,rain
10/04/2010 22:00,-6,53,8,1019,SE,51.85,0,0
10/04/2010 23:00,-6,37,8,1018,SE,55.87,0,0
11/04/2010 00:00,-5,39,7,1018,SE,59.89,0,0
11/04/2010 01:00,-4,40,7,1018,SE,63.91,0,0
11/04/2010 02:00,-3,44,6,1018,SE,67.93,0,0
11/04/2010 03:00,-3,48,6,1017,SE,71.06,0,0
11/04/2010 04:00,-3,54,6,1017,SE,75.98,0,0
11/04/2010 05:00,-2,73,6,1018,SE,79.11,0,0
11/04/2010 06:00,-1,89,6,1018,SE,82.24,0,1
11/04/2010 07:00,0,80,5,1018,SE,85.37,0,2
11/04/2010 08:00,1,84,5,1019,SE,89.39,0,3
11/04/2010 09:00,1,91,5,1019,SE,91.18,0,4
11/04/2010 10:00,2,68,5,1019,SE,92.97,0,5
11/04/2010 11:00,2,67,6,1019,SE,96.99,0,6
11/04/2010 12:00,1,75,5,1019,SE,100.12,0,0
11/04/2010 13:00,1,68,6,1017,SE,104.14,0,0
11/04/2010 14:00,1,63,7,1017,cv,0.89,0,0
11/04/2010 15:00,1,57,7,1016,cv,1.78,0,0
11/04/2010 16:00,1,50,8,1015,NW,1.79,0,0
11/04/2010 17:00,2,63,7,1015,NE,1.79,0,0
11/04/2010 18:00,2,81,7,1015,NE,3.58,0,0
11/04/2010 19:00,3,78,7,1015,NW,1.79,0,0
11/04/2010 20:00,2,79,7,1016,NW,3.58,0,0
11/04/2010 21:00,2,87,6,1015,NE,1.79,0,0
11/04/2010 22:00,2,86,7,1015,NW,1.79,0,0
11/04/2010 23:00,3,86,6,1015,NW,3.58,0,0
12/04/2010 00:00,2,87,6,1014,cv,0.45,0,0
12/04/2010 01:00,2,84,6,1014,cv,0.9,0,0
12/04/2010 02:00,3,86,7,1014,NW,1.79,0,0
12/04/2010 03:00,3,108,6,1015,NW,3.58,0,0
12/04/2010 04:00,4,116,7,1015,NW,5.37,0,1
12/04/2010 05:00,4,105,6,1014,NW,7.16,0,0
12/04/2010 06:00,4,95,6,1015,NW,8.95,0,0
12/04/2010 07:00,4,44,6,1016,NW,12.08,0,0
12/04/2010 08:00,3,33,7,1017,NW,17,0,0
12/04/2010 09:00,-2,23,7,1017,NW,21.02,0,0
12/04/2010 10:00,-3,22,8,1017,NW,29.07,0,0
12/04/2010 11:00,-8,42,8,1018,NW,34.88,0,0
12/04/2010 12:00,-13,88,8,1017,NW,44.71,0,0
12/04/2010 13:00,-15,40,11,1018,NW,57.67,0,0
12/04/2010 14:00,-12,25,9,1018,NW,70.63,0,0
12/04/2010 15:00,-14,29,9,1018,NW,84.49,0,0
12/04/2010 16:00,-16,31,10,1018,NW,98.35,0,0
12/04/2010 17:00,-15,23,9,1018,NW,109.53,0,0
12/04/2010 18:00,-12,14,8,1020,NW,118.47,0,0
12/04/2010 19:00,-13,14,6,1022,NW,128.3,0,0
12/04/2010 20:00,-13,12,6,1023,NW,136.35,0,0
12/04/2010 21:00,-14,11,5,1024,NW,143.5,0,0
12/04/2010 22:00,-14,8,5,1025,NW,150.65,0,0
12/04/2010 23:00,-14,7,4,1025,NW,156.46,0,0
13/04/2010 00:00,-14,8,4,1026,NW,162.27,0,0
13/04/2010 01:00,-13,11,4,1026,NW,170.32,0,0
13/04/2010 02:00,-13,14,3,1026,NW,175.24,0,0
13/04/2010 03:00,-14,13,3,1026,NW,180.16,0,0
13/04/2010 04:00,-14,13,2,1026,NW,183.29,0,0
13/04/2010 05:00,-15,16,2,1027,NW,187.31,0,0
13/04/2010 06:00,-15,14,2,1027,NW,190.44,0,0
13/04/2010 07:00,-14,14,4,1028,NW,194.46,0,0
13/04/2010 08:00,-17,19,6,1028,NW,199.38,0,0
13/04/2010 09:00,-20,12,7,1028,NW,209.21,0,0
13/04/2010 10:00,-21,13,8,1028,NW,218.15,0,0
13/04/2010 11:00,-22,15,9,1028,NW,229.33,0,0
13/04/2010 12:00,-22,14,10,1027,NW,239.16,0,0
13/04/2010 13:00,-22,13,10,1027,NW,251.23,0,0
13/04/2010 14:00,-20,12,11,1026,NW,262.41,0,0
13/04/2010 15:00,-20,11,11,1026,NW,272.24,0,0
13/04/2010 16:00,-19,13,11,1025,NW,280.29,0,0
13/04/2010 17:00,-19,13,10,1025,NW,285.21,0,0
13/04/2010 18:00,-18,13,9,1025,NW,288.34,0,0
13/04/2010 19:00,-16,17,8,1026,NE,1.79,0,0
13/04/2010 20:00,-11,31,5,1026,SE,1.79,0,0
13/04/2010 21:00,-11,47,4,1028,SE,3.58,0,0
13/04/2010 22:00,-15,68,6,1029,SE,5.37,0,0
13/04/2010 23:00,-16,69,4,1029,cv,0.89,0,0
14/04/2010 00:00,-8,100,1,1029,cv,1.78,0,0
14/04/2010 01:00,-12,81,1,1029,NW,1.79,0,0
14/04/2010 02:00,-7,55,0,1029,cv,0.89,0,0
14/04/2010 03:00,-8,48,1,1029,NE,0.89,0,0
14/04/2010 04:00,-7,42,1,1029,cv,0.89,0,0
14/04/2010 05:00,-11,39,2,1029,NW,0.89,0,0
14/04/2010 06:00,-8,26,1,1029,NW,2.68,0,0
14/04/2010 07:00,-7,24,3,1029,NW,4.47,0,0
14/04/2010 08:00,-10,25,5,1030,NE,3.13,0,0
14/04/2010 09:00,-10,30,6,1030,NE,4.92,0,0
14/04/2010 10:00,-16,43,8,1030,NE,6.71,0,0
14/04/2010 11:00,-16,42,9,1029,NE,8.5,0,0
14/04/2010 12:00,-17,57,11,1027,NW,1.79,0,0
14/04/2010 13:00,-18,38,12,1026,cv,1.79,0,0
14/04/2010 14:00,-17,41,13,1025,cv,3.58,0,0
14/04/2010 15:00,-17,54,12,1023,SE,3.13,0,0
14/04/2010 16:00,-16,50,13,1022,cv,3.13,0,0
14/04/2010 17:00,-10,81,13,1022,SE,4.92,0,0
14/04/2010 18:00,-6,96,12,1022,SE,9.84,0,0
14/04/2010 19:00,-4,94,11,1022,SE,15.65,0,0
14/04/2010 20:00,-3,84,10,1023,SE,22.8,0,0
14/04/2010 21:00,-3,67,10,1023,SE,28.61,0,0
14/04/2010 22:00,-2,70,9,1023,SE,34.42,0,0
14/04/2010 23:00,-1,76,8,1023,SE,39.34,0,0
15/04/2010 00:00,-1,79,7,1023,SE,47.39,0,0
15/04/2010 01:00,-1,81,6,1023,SE,53.2,0,0
15/04/2010 02:00,-1,84,6,1023,SE,59.01,0,0
15/04/2010 03:00,-1,97,5,1022,SE,63.03,0,0
15/04/2010 04:00,0,106,4,1022,SE,66.16,0,0
15/04/2010 05:00,0,121,4,1022,SE,69.29,0,0
15/04/2010 06:00,0,130,3,1022,SE,72.42,0,0
15/04/2010 07:00,1,142,4,1022,SE,76.44,0,0
15/04/2010 08:00,1,171,5,1022,SE,79.57,0,0
15/04/2010 09:00,1,196,6,1022,SE,82.7,0,0
15/04/2010 10:00,1,198,6,1022,SE,84.49,0,0
15/04/2010 11:00,1,206,6,1022,SE,87.62,0,0
15/04/2010 12:00,2,203,6,1021,SE,90.75,0,0
15/04/2010 13:00,1,204,7,1020,SE,93.88,0,0
15/04/2010 14:00,1,199,7,1020,SE,97.01,0,0
15/04/2010 15:00,1,193,8,1019,SE,98.8,0,0
15/04/2010 16:00,2,194,9,1018,cv,0.89,0,0
15/04/2010 17:00,1,202,9,1018,cv,1.78,0,0
15/04/2010 18:00,2,200,8,1018,NE,1.79,0,0
15/04/2010 19:00,1,206,7,1018,NW,1.79,0,0
15/04/2010 20:00,2,212,7,1019,NE,1.79,0,0
15/04/2010 21:00,1,220,6,1019,NE,2.68,0,0
15/04/2010 22:00,1,237,5,1019,NE,3.57,0,0
15/04/2010 23:00,1,225,5,1018,cv,0.89,0,0
16/04/2010 00:00,1,235,4,1018,cv,1.34,0,0
16/04/2010 01:00,0,239,3,1018,NW,1.79,0,0
16/04/2010 02:00,0,244,2,1017,NW,3.58,0,0
16/04/2010 03:00,0,255,3,1017,NW,5.37,0,0
16/04/2010 04:00,1,247,3,1017,NW,6.26,0,0
16/04/2010 05:00,1,253,3,1017,NW,7.15,0,0
16/04/2010 06:00,1,242,3,1017,NW,8.94,0,0
16/04/2010 07:00,2,244,4,1018,NW,9.83,0,0
16/04/2010 08:00,3,235,6,1018,NW,12.96,0,0
16/04/2010 09:00,3,249,7,1019,NW,16.09,0,0
16/04/2010 10:00,4,254,10,1019,NE,3.13,0,0
16/04/2010 11:00,4,266,11,1018,NE,6.26,0,0
16/04/2010 12:00,3,286,13,1018,SE,1.79,0,0
16/04/2010 13:00,3,289,14,1017,SE,5.81,0,0
16/04/2010 14:00,3,285,15,1017,SE,9.83,0,0
16/04/2010 15:00,3,215,15,1017,SE,13.85,0,0
16/04/2010 16:00,3,185,15,1016,SE,17.87,0,0
16/04/2010 17:00,3,151,15,1017,SE,21.89,0,0
16/04/2010 18:00,4,134,13,1017,SE,26.81,0,0
16/04/2010 19:00,5,143,11,1018,SE,32.62,0,0
16/04/2010 20:00,5,123,10,1020,SE,38.43,0,0
16/04/2010 21:00,5,102,9,1021,SE,42.45,0,0
16/04/2010 22:00,4,96,9,1022,SE,47.37,0,0
16/04/2010 23:00,5,92,8,1023,SE,52.29,0,0
17/04/2010 00:00,4,91,8,1023,SE,56.31,0,0
17/04/2010 01:00,4,107,7,1023,SE,59.44,0,0
17/04/2010 02:00,3,103,6,1023,SE,61.23,0,0
17/04/2010 03:00,3,129,6,1023,SE,63.02,0,0
17/04/2010 04:00,2,130,5,1023,SE,64.81,0,0
17/04/2010 05:00,2,116,5,1023,SE,66.6,0,0
17/04/2010 06:00,2,128,5,1024,SE,68.39,0,0
17/04/2010 07:00,2,152,5,1024,SE,71.52,0,0
17/04/2010 08:00,2,154,5,1024,SE,75.54,0,0
17/04/2010 09:00,2,151,6,1025,SE,78.67,0,0
17/04/2010 10:00,2,165,7,1024,SE,81.8,0,0
17/04/2010 11:00,2,149,9,1024,SE,84.93,0,0
17/04/2010 12:00,2,162,11,1023,SE,88.06,0,0
17/04/2010 13:00,3,170,11,1022,SE,91.19,0,0
17/04/2010 14:00,3,143,12,1021,SE,95.21,0,0
17/04/2010 15:00,4,144,12,1020,SE,98.34,0,0
17/04/2010 16:00,4,156,11,1019,SE,101.47,0,0
17/04/2010 17:00,5,161,11,1018,SE,103.26,0,0
17/04/2010 18:00,5,140,11,1018,SE,105.05,0,0
17/04/2010 19:00,5,134,11,1018,SE,108.18,0,0
17/04/2010 20:00,5,138,11,1018,SE,109.97,0,0
17/04/2010 21:00,5,184,11,1018,cv,0.89,0,0
17/04/2010 22:00,5,223,10,1018,NW,1.79,0,0
17/04/2010 23:00,5,212,10,1018,NW,3.58,0,0
18/04/2010 00:00,5,206,10,1018,cv,0.89,0,0
18/04/2010 01:00,6,212,10,1016,SE,1.79,0,0
18/04/2010 02:00,6,209,9,1016,NW,0.89,0,0
18/04/2010 03:00,7,198,9,1016,NW,2.68,0,0
18/04/2010 04:00,7,192,9,1015,NW,4.47,0,0
18/04/2010 05:00,6,184,8,1015,NW,6.26,0,0
18/04/2010 06:00,7,177,8,1014,NE,0.89,0,0
18/04/2010 07:00,7,183,9,1015,cv,0.45,0,0
18/04/2010 08:00,6,184,10,1015,cv,0.9,0,0
18/04/2010 09:00,6,195,11,1014,cv,1.79,0,0
18/04/2010 10:00,6,209,13,1014,NW,1.79,0,0
18/04/2010 11:00,6,200,14,1013,cv,1.79,0,0
18/04/2010 12:00,6,207,16,1012,cv,2.68,0,0
18/04/2010 13:00,6,215,18,1011,SE,1.79,0,0
18/04/2010 14:00,6,229,19,1011,cv,1.79,0,0
18/04/2010 15:00,6,248,19,1010,SE,3.13,0,0
18/04/2010 16:00,6,255,20,1009,SE,6.26,0,0
18/04/2010 17:00,6,268,20,1009,SE,9.39,0,0
18/04/2010 18:00,7,264,19,1010,SE,12.52,0,0
18/04/2010 19:00,7,257,17,1011,cv,0.45,0,0
18/04/2010 20:00,7,300,16,1011,SE,0.89,0,0
18/04/2010 21:00,7,309,14,1012,SE,2.68,0,0
18/04/2010 22:00,8,331,13,1012,SE,4.47,0,0
18/04/2010 23:00,8,351,14,1011,SE,6.26,0,0
19/04/2010 00:00,8,389,14,1011,SE,7.15,0,0
19/04/2010 01:00,8,385,14,1011,NE,0.89,0,0
19/04/2010 02:00,9,382,12,1011,NE,2.68,0,0
19/04/2010 03:00,9,382,14,1011,NW,1.79,0,0
19/04/2010 04:00,8,369,13,1011,NW,3.58,0,0
19/04/2010 05:00,8,343,13,1012,NW,5.37,0,0
19/04/2010 06:00,8,342,14,1012,NW,8.5,0,0
19/04/2010 07:00,8,324,14,1014,NW,10.29,0,1
19/04/2010 08:00,9,307,14,1014,NE,4.92,0,2
19/04/2010 09:00,8,272,14,1015,NE,10.73,0,3
19/04/2010 10:00,8,131,14,1015,NE,17.88,0,0
19/04/2010 11:00,6,36,15,1016,NE,23.69,0,0
19/04/2010 12:00,6,22,16,1015,NE,29.5,0,0
19/04/2010 13:00,6,17,17,1015,NE,33.52,0,0
19/04/2010 14:00,6,17,17,1014,NE,36.65,0,0
19/04/2010 15:00,8,27,18,1014,SE,4.02,0,0
19/04/2010 16:00,9,170,17,1014,SE,8.94,0,0
19/04/2010 17:00,9,175,16,1014,SE,14.75,0,0
19/04/2010 18:00,7,121,15,1015,SE,19.67,0,0
19/04/2010 19:00,9,198,13,1016,SE,23.69,0,0
19/04/2010 20:00,9,184,12,1017,SE,26.82,0,0
19/04/2010 21:00,9,167,12,1018,SE,29.95,0,0
19/04/2010 22:00,8,155,12,1018,SE,33.97,0,0
19/04/2010 23:00,8,152,11,1018,SE,35.76,0,0
20/04/2010 00:00,8,110,11,1018,SE,37.55,0,0
20/04/2010 01:00,8,94,10,1018,SE,38.44,0,0
20/04/2010 02:00,8,100,9,1019,cv,0.89,0,0
20/04/2010 03:00,7,100,9,1018,SE,1.79,0,0
20/04/2010 04:00,7,94,9,1018,SE,3.58,0,0
20/04/2010 05:00,7,87,8,1018,SE,4.47,0,0
20/04/2010 06:00,7,82,8,1019,SE,5.36,0,0
20/04/2010 07:00,8,83,10,1019,SE,8.49,0,0
20/04/2010 08:00,8,94,12,1020,cv,0.89,0,0
20/04/2010 09:00,8,92,13,1020,SE,1.79,0,0
20/04/2010 10:00,8,84,15,1020,cv,0.89,0,0
20/04/2010 11:00,7,69,16,1020,cv,2.68,0,0
20/04/2010 12:00,2,83,17,1019,cv,4.47,0,0
20/04/2010 13:00,2,90,19,1019,cv,6.26,0,0
20/04/2010 14:00,2,95,19,1018,SE,3.13,0,0
20/04/2010 15:00,1,73,19,1018,cv,1.79,0,0
20/04/2010 16:00,1,66,19,1017,cv,4.92,0,0
20/04/2010 17:00,1,77,18,1017,SE,4.02,0,0
20/04/2010 18:00,1,80,17,1019,SE,7.15,0,0
20/04/2010 19:00,0,76,16,1019,SE,10.28,0,0
20/04/2010 20:00,2,80,15,1020,cv,0.89,0,0
20/04/2010 21:00,-2,71,15,1021,SE,4.92,0,0
20/04/2010 22:00,-2,55,15,1022,SE,9.84,0,0
20/04/2010 23:00,-3,53,14,1022,SE,13.86,0,0
21/04/2010 00:00,-2,48,13,1022,SE,16.99,0,0
21/04/2010 01:00,0,52,12,1022,SE,17.88,0,0
21/04/2010 02:00,1,46,12,1022,SE,19.67,0,0
21/04/2010 03:00,1,38,12,1022,cv,0.89,0,0
21/04/2010 04:00,-1,30,12,1022,NW,0.89,0,0
21/04/2010 05:00,-2,26,12,1022,NW,4.91,0,0
21/04/2010 06:00,0,27,12,1023,NE,1.79,0,0
21/04/2010 07:00,2,47,12,1023,NW,4.02,0,1
21/04/2010 08:00,4,50,12,1023,NW,9.83,0,2
21/04/2010 09:00,4,51,12,1023,NW,16.98,0,0
21/04/2010 10:00,4,48,12,1024,NW,22.79,0,1
21/04/2010 11:00,6,51,11,1024,NW,28.6,0,2
21/04/2010 12:00,5,49,13,1023,NW,35.75,0,0
21/04/2010 13:00,3,51,13,1022,NW,42.9,0,0
21/04/2010 14:00,2,39,13,1022,NW,50.95,0,0
21/04/2010 15:00,2,23,13,1021,NE,4.92,0,0
21/04/2010 16:00,2,16,13,1021,NW,5.81,0,0
21/04/2010 17:00,2,26,13,1020,NW,11.62,0,0
21/04/2010 18:00,2,32,13,1021,NW,15.64,0,0
21/04/2010 19:00,2,35,12,1021,NE,1.79,0,1
21/04/2010 20:00,3,34,12,1022,NE,4.92,0,2
21/04/2010 21:00,3,46,11,1023,NE,8.05,0,0
21/04/2010 22:00,4,44,10,1023,NE,11.18,0,1
21/04/2010 23:00,6,41,9,1022,NE,14.31,0,2
22/04/2010 00:00,6,34,9,1022,NW,3.13,0,3
22/04/2010 01:00,6,31,9,1022,NE,1.79,0,4
22/04/2010 02:00,6,49,8,1022,NE,3.58,0,5
22/04/2010 03:00,6,37,8,1021,NW,3.13,0,6
22/04/2010 04:00,6,27,8,1021,NW,4.92,0,7
22/04/2010 05:00,6,37,8,1021,NW,8.05,0,8
22/04/2010 06:00,6,45,8,1021,NW,11.18,0,9
22/04/2010 07:00,6,44,8,1021,NW,14.31,0,10
22/04/2010 08:00,6,53,9,1021,NW,18.33,0,11
22/04/2010 09:00,6,48,9,1021,NW,21.46,0,12
22/04/2010 10:00,7,47,9,1021,NW,23.25,0,13
22/04/2010 11:00,6,46,10,1021,NW,25.04,0,14
22/04/2010 12:00,7,42,10,1021,NW,29.06,0,15
22/04/2010 13:00,6,40,10,1021,NW,33.08,0,0
22/04/2010 14:00,6,38,11,1020,NW,38,0,1
22/04/2010 15:00,5,30,10,1020,NW,42.92,0,2
22/04/2010 16:00,5,34,11,1020,cv,0.89,0,3
22/04/2010 17:00,4,35,12,1020,NW,3.13,0,0
22/04/2010 18:00,4,35,12,1020,NW,6.26,0,0
22/04/2010 19:00,4,26,11,1020,SE,3.13,0,0
22/04/2010 20:00,4,33,10,1021,SE,4.92,0,0
22/04/2010 21:00,4,47,11,1021,NW,3.13,0,0
22/04/2010 22:00,3,41,10,1022,NW,7.15,0,0
22/04/2010 23:00,3,47,6,1022,NW,10.28,0,0
23/04/2010 00:00,4,37,6,1022,cv,0.45,0,0
23/04/2010 01:00,3,41,5,1022,NW,0.89,0,0
23/04/2010 02:00,4,60,5,1021,cv,0.89,0,0
23/04/2010 03:00,2,62,3,1021,NW,3.13,0,0
23/04/2010 04:00,1,36,3,1021,NW,6.26,0,0
23/04/2010 05:00,2,31,4,1021,NW,8.05,0,0
23/04/2010 06:00,2,24,4,1021,NW,9.84,0,0
23/04/2010 07:00,4,65,7,1022,NW,11.63,0,0
23/04/2010 08:00,2,51,10,1023,NW,14.76,0,0
23/04/2010 09:00,-1,41,13,1023,NW,17.89,0,0
23/04/2010 10:00,-2,39,15,1022,cv,1.79,0,0
23/04/2010 11:00,-4,31,17,1022,NW,3.13,0,0
23/04/2010 12:00,-10,19,19,1021,NW,7.15,0,0
23/04/2010 13:00,-10,19,20,1020,cv,3.13,0,0
23/04/2010 14:00,-11,18,21,1019,NW,5.81,0,0
23/04/2010 15:00,-12,10,21,1018,NW,12.96,0,0
23/04/2010 16:00,-13,16,21,1018,NW,21.01,0,0
23/04/2010 17:00,-9,23,20,1018,NW,25.03,0,0
23/04/2010 18:00,-10,21,19,1018,NW,28.16,0,0
23/04/2010 19:00,-10,20,18,1018,NW,31.29,0,0
23/04/2010 20:00,-8,23,18,1019,SE,4.92,0,0
23/04/2010 21:00,-8,32,17,1019,SE,8.94,0,0
23/04/2010 22:00,-7,39,16,1020,SE,13.86,0,0
23/04/2010 23:00,-6,38,15,1019,SE,17.88,0,0
24/04/2010 00:00,-6,45,15,1019,SE,22.8,0,0
24/04/2010 01:00,-5,53,12,1019,SE,24.59,0,0
24/04/2010 02:00,-4,56,11,1018,SE,27.72,0,0
24/04/2010 03:00,-3,54,11,1018,SE,30.85,0,0
24/04/2010 04:00,-2,65,9,1018,SE,32.64,0,0
24/04/2010 05:00,-2,73,7,1019,SE,35.77,0,0
24/04/2010 06:00,0,70,8,1019,SE,37.56,0,0
24/04/2010 07:00,1,81,10,1019,cv,0.45,0,0
24/04/2010 08:00,0,90,13,1019,SE,1.79,0,0
24/04/2010 09:00,0,86,16,1019,SE,3.58,0,0
24/04/2010 10:00,-1,107,18,1019,SE,6.71,0,0
24/04/2010 11:00,2,122,20,1018,SE,11.63,0,0
24/04/2010 12:00,3,114,23,1017,SE,18.78,0,0
24/04/2010 13:00,3,111,24,1015,SE,26.83,0,0
24/04/2010 14:00,3,112,24,1015,SE,32.64,0,0
24/04/2010 15:00,3,111,23,1014,SE,40.69,0,0
24/04/2010 16:00,4,117,23,1013,SE,48.74,0,0
24/04/2010 17:00,4,103,23,1013,SE,54.55,0,0
24/04/2010 18:00,5,85,21,1013,SE,59.47,0,0
24/04/2010 19:00,5,79,20,1013,SE,62.6,0,0
24/04/2010 20:00,5,78,19,1013,SE,65.73,0,0
24/04/2010 21:00,5,83,19,1014,SE,70.65,0,0
24/04/2010 22:00,6,89,17,1014,SE,75.57,0,0
24/04/2010 23:00,6,93,17,1014,SE,81.38,0,0
25/04/2010 00:00,6,98,16,1015,SE,86.3,0,0
25/04/2010 01:00,6,93,14,1015,SE,90.32,0,0
25/04/2010 02:00,6,96,15,1015,SE,94.34,0,0
25/04/2010 03:00,6,92,14,1015,SE,98.36,0,0
25/04/2010 04:00,7,106,13,1015,SE,101.49,0,0
25/04/2010 05:00,6,98,12,1015,SE,104.62,0,0
25/04/2010 06:00,7,110,12,1015,SE,108.64,0,0
25/04/2010 07:00,7,129,13,1015,SE,111.77,0,0
25/04/2010 08:00,7,141,13,1015,SE,115.79,0,0
25/04/2010 09:00,7,140,14,1015,SE,119.81,0,0
25/04/2010 10:00,7,142,15,1015,SE,124.73,0,0
25/04/2010 11:00,7,134,18,1015,SE,131.88,0,0
25/04/2010 12:00,6,133,19,1014,SE,139.03,0,0
25/04/2010 13:00,5,128,20,1012,SE,146.18,0,0
25/04/2010 14:00,5,110,21,1012,SE,153.33,0,0
25/04/2010 15:00,6,120,20,1012,SE,159.14,0,0
25/04/2010 16:00,8,135,18,1012,NW,7.15,0,0
25/04/2010 17:00,7,22,11,1013,NW,16.98,0,1
25/04/2010 18:00,8,15,10,1014,NW,25.92,0,2
25/04/2010 19:00,8,19,10,1015,NW,29.94,0,3
25/04/2010 20:00,8,16,9,1015,cv,0.89,0,4
25/04/2010 21:00,7,9,9,1017,NW,4.92,0,5
25/04/2010 22:00,6,7,8,1017,NW,9.84,0,0
25/04/2010 23:00,4,7,8,1017,NW,14.76,0,0
26/04/2010 00:00,4,10,8,1017,NE,4.02,0,0
26/04/2010 01:00,3,8,7,1017,NW,3.13,0,0
26/04/2010 02:00,0,5,7,1016,NW,8.94,0,0
26/04/2010 03:00,-3,9,8,1016,NW,14.75,0,0
26/04/2010 04:00,-5,20,7,1016,NW,19.67,0,0
26/04/2010 05:00,-7,8,6,1016,NW,25.48,0,0
26/04/2010 06:00,-7,7,6,1016,NW,31.29,0,0
26/04/2010 07:00,-8,6,8,1015,NW,37.1,0,0
26/04/2010 08:00,-7,16,10,1015,NW,42.02,0,0
26/04/2010 09:00,-8,10,10,1015,NW,46.94,0,0
26/04/2010 10:00,-10,11,11,1014,NW,50.07,0,0
26/04/2010 11:00,-7,11,12,1013,cv,1.79,0,0
26/04/2010 12:00,-7,18,12,1011,SE,3.13,0,0
26/04/2010 13:00,-7,26,11,1011,SE,6.26,0,0
26/04/2010 14:00,-8,25,12,1010,SE,11.18,0,0
26/04/2010 15:00,-7,20,13,1010,SE,16.1,0,0
26/04/2010 16:00,-4,24,12,1011,SE,24.15,0,0
26/04/2010 17:00,-1,15,7,1012,NW,11.18,0,1
26/04/2010 18:00,-2,10,8,1011,NW,19.23,0,0
26/04/2010 19:00,-4,10,8,1012,NW,27.28,0,0
26/04/2010 20:00,-5,14,8,1012,NW,34.43,0,0
26/04/2010 21:00,-9,11,8,1013,NW,42.48,0,0
26/04/2010 22:00,-11,11,7,1013,NW,51.42,0,0
26/04/2010 23:00,-11,16,7,1013,NW,61.25,0,0
27/04/2010 00:00,-12,13,6,1013,NW,71.08,0,0
27/04/2010 01:00,-15,16,6,1012,NW,82.26,0,0
27/04/2010 02:00,-14,15,5,1011,NW,90.31,0,0
27/04/2010 03:00,-14,17,5,1011,NW,95.23,0,0
27/04/2010 04:00,-13,18,4,1011,NW,98.36,0,0
27/04/2010 05:00,-12,22,3,1010,NW,100.15,0,0
27/04/2010 06:00,-13,19,4,1010,NW,104.17,0,0
27/04/2010 07:00,-12,22,6,1010,NW,109.98,0,0
27/04/2010 08:00,-12,27,7,1010,NW,114.9,0,0
27/04/2010 09:00,-11,31,8,1009,NW,119.82,0,0
27/04/2010 10:00,-9,42,10,1009,NW,123.84,0,0
27/04/2010 11:00,-9,46,11,1008,NW,129.65,0,0
27/04/2010 12:00,-8,50,12,1008,NW,136.8,0,0
27/04/2010 13:00,-8,45,12,1007,NW,140.82,0,0
27/04/2010 14:00,-6,47,13,1006,NW,146.63,0,0
27/04/2010 15:00,-7,30,13,1007,NW,155.57,0,0
27/04/2010 16:00,-9,31,13,1006,NW,164.51,0,0
27/04/2010 17:00,-9,16,12,1007,NW,172.56,0,0
27/04/2010 18:00,-11,14,12,1007,NW,180.61,0,0
27/04/2010 19:00,-12,17,11,1008,NW,187.76,0,0
27/04/2010 20:00,-10,15,10,1010,NW,193.57,0,0
27/04/2010 21:00,-10,14,9,1011,NW,199.38,0,0
27/04/2010 22:00,-10,14,9,1011,NW,204.3,0,0
27/04/2010 23:00,-11,11,8,1011,NW,211.45,0,0
28/04/2010 00:00,-11,24,8,1012,NW,217.26,0,0
28/04/2010 01:00,-8,27,7,1012,NW,225.31,0,0
28/04/2010 02:00,-6,15,6,1011,NW,231.12,0,0
28/04/2010 03:00,-8,13,6,1011,NW,239.17,0,0
28/04/2010 04:00,-10,11,6,1011,NW,246.32,0,0
28/04/2010 05:00,-10,11,6,1011,NW,254.37,0,0
28/04/2010 06:00,-10,13,6,1012,NW,259.29,0,0
28/04/2010 07:00,-11,13,7,1013,NW,266.44,0,0
28/04/2010 08:00,-11,14,9,1014,NW,273.59,0,0
28/04/2010 09:00,-11,15,10,1014,NW,281.64,0,0
28/04/2010 10:00,-11,14,11,1014,NW,292.82,0,0
28/04/2010 11:00,-11,19,13,1014,NW,304,0,0
28/04/2010 12:00,-11,14,13,1014,NW,315.18,0,0
28/04/2010 13:00,-10,13,14,1013,NW,328.14,0,0
28/04/2010 14:00,-11,15,15,1012,NW,342,0,0
28/04/2010 15:00,-11,11,15,1012,NW,355.86,0,0
28/04/2010 16:00,-10,20,15,1012,NW,368.82,0,0
28/04/2010 17:00,-10,16,14,1012,NW,380,0,0
28/04/2010 18:00,-10,14,14,1012,NW,389.83,0,0
28/04/2010 19:00,-10,17,13,1012,NW,398.77,0,0
28/04/2010 20:00,-8,16,12,1013,NW,410.84,0,0
28/04/2010 21:00,-7,15,11,1014,NW,417.99,0,0
28/04/2010 22:00,-7,38,11,1014,NW,426.04,0,0
28/04/2010 23:00,-7,15,10,1013,NW,431.85,0,0
29/04/2010 00:00,-7,18,10,1013,NW,434.98,0,0
29/04/2010 01:00,-4,16,7,1012,SE,1.79,0,0
29/04/2010 02:00,-5,19,7,1012,NW,1.79,0,0
29/04/2010 03:00,-7,18,9,1012,cv,0.89,0,0
29/04/2010 04:00,-6,20,9,1012,NW,4.92,0,0
29/04/2010 05:00,-7,19,10,1012,NW,9.84,0,0
29/04/2010 06:00,-6,17,9,1012,NW,12.97,0,0
29/04/2010 07:00,-6,21,11,1013,NW,20.12,0,0
29/04/2010 08:00,-6,20,13,1013,NW,28.17,0,0
29/04/2010 09:00,-6,19,14,1013,NW,38,0,0
